,Date Of Death Year,Date Of Death Month,Sex,Race/Ethnicity,AgeGroup,AllCause,NaturalCause,Septicemia (A40-A41),Malignant neoplasms (C00-C97),Diabetes mellitus (E10-E14),Alzheimer disease (G30),Influenza and pneumonia (J09-J18),Chronic lower respiratory diseases (J40-J47),"Other diseases of respiratory system (J00-J06,J30-J39,J67,J70-J98)","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)","Diseases of heart (I00-I09,I11,I13,I20-I51)",Cerebrovascular diseases (I60-I69),"COVID-19 (U071, Multiple Cause of Death)","COVID-19 (U071, Underlying Cause of Death)",AnalysisDate,Start Date,End Date
147,2019,2,F,3,8,753,415.0,4.0,149.0,27.0,4.0,14.0,4.0,10.0,11.0,4.0,76.0,35.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
148,2019,2,F,3,9,1159,657.0,4.0,138.0,46.0,35.0,24.0,26.0,11.0,18.0,4.0,132.0,64.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
149,2019,2,F,3,10,2021,1163.0,14.0,112.0,51.0,148.0,60.0,34.0,13.0,28.0,10.0,287.0,101.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
150,2019,2,F,4,1,272,224.0,4.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,28.0,4.0,0.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
151,2019,2,F,4,2,60,28.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
152,2019,2,F,4,3,103,52.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,19.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
153,2019,2,F,4,4,279,173.0,4.0,25.0,15.0,0.0,4.0,4.0,4.0,4.0,4.0,38.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
154,2019,2,F,4,5,669,395.0,4.0,103.0,17.0,0.0,11.0,4.0,12.0,11.0,4.0,86.0,22.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
155,2019,2,F,4,6,1522,848.0,18.0,257.0,43.0,4.0,19.0,21.0,10.0,30.0,4.0,219.0,49.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
156,2019,2,F,4,7,3771,2080.0,54.0,674.0,119.0,10.0,52.0,112.0,30.0,58.0,12.0,472.0,98.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
157,2019,2,F,4,8,4926,2704.0,64.0,780.0,174.0,44.0,50.0,146.0,47.0,107.0,20.0,613.0,177.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
158,2019,2,F,4,9,5084,2849.0,58.0,595.0,141.0,179.0,57.0,109.0,41.0,103.0,22.0,695.0,235.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
159,2019,2,F,4,10,5768,3326.0,44.0,365.0,115.0,345.0,67.0,92.0,24.0,95.0,55.0,918.0,322.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
160,2019,2,F,5,1,367,307.0,4.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,32.0,4.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
161,2019,2,F,5,2,127,73.0,4.0,15.0,0.0,0.0,11.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
162,2019,2,F,5,3,167,102.0,4.0,17.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,16.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
163,2019,2,F,5,4,559,370.0,4.0,73.0,11.0,0.0,14.0,4.0,4.0,4.0,14.0,51.0,10.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
164,2019,2,F,5,5,1431,855.0,15.0,270.0,44.0,0.0,33.0,14.0,14.0,4.0,27.0,128.0,27.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
165,2019,2,F,5,6,4578,2610.0,48.0,914.0,113.0,4.0,92.0,167.0,43.0,34.0,31.0,435.0,87.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
166,2019,2,F,5,7,13713,7686.0,137.0,2781.0,262.0,52.0,203.0,683.0,127.0,96.0,67.0,1381.0,238.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
167,2019,2,F,5,8,25284,14022.0,289.0,4603.0,490.0,293.0,308.0,1460.0,265.0,223.0,102.0,2583.0,646.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
168,2019,2,F,5,9,37497,21134.0,326.0,4604.0,563.0,1435.0,479.0,2127.0,420.0,387.0,204.0,4509.0,1309.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
169,2019,2,F,5,10,62210,35923.0,400.0,3415.0,560.0,3934.0,1032.0,1937.0,502.0,574.0,582.0,10485.0,2866.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
170,2019,2,F,6,1,50,30.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
171,2019,2,F,6,2,12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
172,2019,2,F,6,3,12,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
173,2019,2,F,6,4,37,17.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
174,2019,2,F,6,5,56,28.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
175,2019,2,F,6,6,107,55.0,0.0,12.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,16.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
176,2019,2,F,6,7,190,103.0,4.0,33.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,26.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
177,2019,2,F,6,8,281,156.0,4.0,44.0,4.0,4.0,4.0,14.0,4.0,4.0,0.0,39.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
178,2019,2,F,6,9,287,161.0,4.0,32.0,4.0,4.0,4.0,22.0,4.0,4.0,4.0,32.0,12.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
179,2019,2,F,6,10,302,171.0,0.0,18.0,4.0,26.0,4.0,4.0,4.0,4.0,4.0,44.0,19.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
180,2019,2,M,1,1,242,193.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,17.0,4.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
181,2019,2,M,1,2,53,29.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
182,2019,2,M,1,3,122,70.0,0.0,20.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
183,2019,2,M,1,4,239,153.0,4.0,28.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,30.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
184,2019,2,M,1,5,568,348.0,4.0,56.0,25.0,4.0,17.0,4.0,4.0,4.0,4.0,82.0,16.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
185,2019,2,M,1,6,1310,773.0,12.0,150.0,47.0,4.0,27.0,11.0,10.0,15.0,4.0,217.0,40.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
186,2019,2,M,1,7,2416,1372.0,26.0,360.0,97.0,4.0,39.0,33.0,20.0,29.0,14.0,349.0,73.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
187,2019,2,M,1,8,2899,1617.0,19.0,470.0,136.0,22.0,31.0,40.0,35.0,46.0,13.0,388.0,82.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
188,2019,2,M,1,9,2890,1610.0,31.0,347.0,111.0,69.0,51.0,65.0,27.0,38.0,4.0,422.0,115.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
189,2019,2,M,1,10,2703,1534.0,29.0,190.0,70.0,129.0,49.0,77.0,29.0,32.0,14.0,436.0,114.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
190,2019,2,M,2,1,12,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
191,2019,2,M,2,2,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
192,2019,2,M,2,3,12,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
193,2019,2,M,2,4,50,26.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
194,2019,2,M,2,5,72,40.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
195,2019,2,M,2,6,112,70.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,14.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
196,2019,2,M,2,7,296,164.0,4.0,43.0,17.0,0.0,4.0,4.0,4.0,4.0,4.0,44.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
197,2019,2,M,2,8,338,184.0,4.0,56.0,13.0,4.0,4.0,11.0,4.0,4.0,4.0,46.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
198,2019,2,M,2,9,260,147.0,4.0,30.0,15.0,4.0,4.0,12.0,4.0,4.0,0.0,32.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
199,2019,2,M,2,10,136,73.0,4.0,10.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,21.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
200,2019,2,M,3,1,31,27.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
201,2019,2,M,3,2,12,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
202,2019,2,M,3,3,30,10.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
203,2019,2,M,3,4,56,36.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
204,2019,2,M,3,5,122,65.0,0.0,18.0,4.0,0.0,4.0,0.0,0.0,4.0,4.0,19.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
205,2019,2,M,3,6,348,189.0,4.0,65.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,50.0,16.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
206,2019,2,M,3,7,690,374.0,4.0,150.0,20.0,4.0,4.0,0.0,4.0,4.0,4.0,102.0,20.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
207,2019,2,M,3,8,1022,551.0,4.0,199.0,37.0,4.0,12.0,17.0,12.0,14.0,4.0,122.0,46.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
208,2019,2,M,3,9,1463,806.0,12.0,185.0,40.0,20.0,17.0,45.0,23.0,24.0,4.0,221.0,66.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
209,2019,2,M,3,10,1458,832.0,4.0,129.0,24.0,49.0,46.0,45.0,16.0,19.0,4.0,212.0,78.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
210,2019,2,M,4,1,339,272.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,39.0,4.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
211,2019,2,M,4,2,43,19.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
212,2019,2,M,4,3,119,69.0,4.0,13.0,4.0,0.0,4.0,4.0,0.0,0.0,4.0,13.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
213,2019,2,M,4,4,338,210.0,4.0,16.0,16.0,0.0,14.0,4.0,4.0,4.0,11.0,51.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
214,2019,2,M,4,5,748,447.0,4.0,57.0,41.0,0.0,13.0,4.0,4.0,11.0,4.0,139.0,24.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
215,2019,2,M,4,6,2031,1168.0,30.0,218.0,58.0,4.0,16.0,25.0,15.0,35.0,17.0,390.0,55.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
216,2019,2,M,4,7,5102,2840.0,53.0,678.0,166.0,4.0,61.0,104.0,35.0,88.0,25.0,893.0,155.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
217,2019,2,M,4,8,6149,3369.0,76.0,954.0,190.0,29.0,67.0,144.0,46.0,118.0,27.0,940.0,189.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
218,2019,2,M,4,9,4648,2581.0,59.0,589.0,156.0,84.0,47.0,134.0,35.0,88.0,22.0,682.0,171.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
219,2019,2,M,4,10,2802,1586.0,28.0,255.0,53.0,124.0,36.0,79.0,20.0,65.0,15.0,446.0,95.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
220,2019,2,M,5,1,488,405.0,4.0,11.0,0.0,0.0,4.0,4.0,4.0,0.0,48.0,4.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
221,2019,2,M,5,2,102,60.0,4.0,14.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
222,2019,2,M,5,3,239,147.0,4.0,32.0,4.0,0.0,4.0,4.0,4.0,4.0,10.0,22.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
223,2019,2,M,5,4,762,479.0,15.0,72.0,23.0,0.0,24.0,4.0,4.0,4.0,23.0,104.0,10.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
224,2019,2,M,5,5,1803,1108.0,20.0,199.0,43.0,0.0,38.0,17.0,15.0,4.0,27.0,294.0,38.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
225,2019,2,M,5,6,6686,3856.0,51.0,916.0,194.0,4.0,101.0,110.0,50.0,54.0,43.0,1190.0,117.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
226,2019,2,M,5,7,20822,11662.0,165.0,3439.0,512.0,36.0,284.0,716.0,150.0,169.0,98.0,3219.0,372.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
227,2019,2,M,5,8,34233,18833.0,259.0,5705.0,833.0,191.0,407.0,1599.0,386.0,335.0,120.0,4841.0,724.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
228,2019,2,M,5,9,40886,22743.0,357.0,5506.0,717.0,848.0,545.0,1835.0,484.0,495.0,189.0,6060.0,1107.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
229,2019,2,M,5,10,40559,22997.0,305.0,3284.0,445.0,1443.0,677.0,1355.0,423.0,526.0,280.0,7439.0,1385.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
230,2019,2,M,6,1,43,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
231,2019,2,M,6,2,12,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
232,2019,2,M,6,3,12,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
233,2019,2,M,6,4,37,21.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
234,2019,2,M,6,5,60,36.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
235,2019,2,M,6,6,133,72.0,0.0,11.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,22.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
236,2019,2,M,6,7,333,182.0,4.0,48.0,10.0,0.0,4.0,4.0,4.0,4.0,4.0,65.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
237,2019,2,M,6,8,488,261.0,4.0,69.0,18.0,4.0,4.0,13.0,4.0,4.0,0.0,95.0,12.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
238,2019,2,M,6,9,307,170.0,4.0,45.0,4.0,4.0,4.0,13.0,4.0,4.0,4.0,47.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
239,2019,2,M,6,10,180,102.0,4.0,15.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,31.0,4.0,0.0,0.0,02/23/2021,02/01/2019,02/28/2019
240,2019,3,F,1,1,230,193.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,17.0,4.0,0.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
241,2019,3,F,1,2,48,28.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
242,2019,3,F,1,3,78,41.0,0.0,17.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
243,2019,3,F,1,4,144,95.0,0.0,29.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
244,2019,3,F,1,5,362,218.0,0.0,72.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,34.0,14.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
245,2019,3,F,1,6,858,496.0,14.0,207.0,26.0,0.0,12.0,4.0,4.0,4.0,4.0,69.0,18.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
246,2019,3,F,1,7,1708,964.0,17.0,400.0,68.0,4.0,18.0,20.0,10.0,24.0,4.0,140.0,39.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
247,2019,3,F,1,8,2412,1344.0,26.0,409.0,106.0,25.0,33.0,40.0,48.0,49.0,4.0,263.0,65.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
248,2019,3,F,1,9,3312,1863.0,30.0,381.0,125.0,122.0,52.0,67.0,43.0,48.0,4.0,436.0,141.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
249,2019,3,F,1,10,4702,2685.0,28.0,272.0,99.0,310.0,82.0,103.0,61.0,58.0,26.0,747.0,231.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
250,2019,3,F,2,1,12,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
251,2019,3,F,2,2,8,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
252,2019,3,F,2,3,8,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
253,2019,3,F,2,4,20,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
254,2019,3,F,2,5,60,32.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
255,2019,3,F,2,6,114,62.0,4.0,10.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,14.0,4.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
256,2019,3,F,2,7,224,134.0,4.0,29.0,10.0,0.0,10.0,4.0,4.0,4.0,4.0,17.0,4.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
257,2019,3,F,2,8,237,132.0,0.0,36.0,10.0,4.0,4.0,12.0,4.0,4.0,4.0,23.0,4.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
258,2019,3,F,2,9,233,132.0,0.0,24.0,15.0,4.0,4.0,4.0,4.0,4.0,4.0,28.0,10.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
259,2019,3,F,2,10,219,128.0,0.0,19.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,37.0,11.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
260,2019,3,F,3,1,47,31.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
261,2019,3,F,3,2,8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
262,2019,3,F,3,3,16,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
263,2019,3,F,3,4,43,23.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
264,2019,3,F,3,5,87,47.0,0.0,24.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
265,2019,3,F,3,6,238,115.0,0.0,82.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,13.0,4.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
266,2019,3,F,3,7,473,260.0,4.0,130.0,14.0,0.0,4.0,4.0,4.0,4.0,0.0,35.0,14.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
267,2019,3,F,3,8,801,440.0,4.0,180.0,36.0,4.0,4.0,4.0,15.0,15.0,4.0,69.0,26.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
268,2019,3,F,3,9,1302,738.0,14.0,175.0,35.0,28.0,18.0,23.0,20.0,19.0,4.0,158.0,70.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
269,2019,3,F,3,10,2327,1322.0,16.0,144.0,53.0,145.0,78.0,42.0,14.0,23.0,16.0,335.0,139.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
270,2019,3,F,4,1,346,275.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,0.0,43.0,4.0,4.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
271,2019,3,F,4,2,49,29.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
272,2019,3,F,4,3,89,57.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
273,2019,3,F,4,4,291,182.0,4.0,35.0,4.0,0.0,4.0,4.0,4.0,4.0,10.0,29.0,11.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
274,2019,3,F,4,5,711,431.0,14.0,116.0,18.0,0.0,4.0,4.0,4.0,11.0,4.0,79.0,26.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
275,2019,3,F,4,6,1684,964.0,20.0,258.0,44.0,0.0,18.0,32.0,24.0,35.0,4.0,228.0,57.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
276,2019,3,F,4,7,4056,2240.0,52.0,709.0,131.0,4.0,47.0,95.0,34.0,69.0,16.0,544.0,115.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
277,2019,3,F,4,8,5280,2915.0,68.0,857.0,158.0,41.0,64.0,144.0,47.0,114.0,28.0,659.0,185.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
278,2019,3,F,4,9,5480,3077.0,69.0,660.0,155.0,154.0,56.0,128.0,35.0,117.0,29.0,739.0,261.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
279,2019,3,F,4,10,6306,3634.0,63.0,409.0,112.0,405.0,92.0,108.0,40.0,92.0,43.0,974.0,334.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
280,2019,3,F,5,1,387,323.0,4.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,36.0,4.0,4.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
281,2019,3,F,5,2,88,49.0,4.0,11.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
282,2019,3,F,5,3,152,95.0,4.0,25.0,4.0,0.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
283,2019,3,F,5,4,563,366.0,4.0,76.0,4.0,0.0,23.0,4.0,4.0,4.0,13.0,49.0,16.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
284,2019,3,F,5,5,1661,989.0,15.0,296.0,36.0,0.0,34.0,19.0,16.0,20.0,22.0,181.0,33.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
285,2019,3,F,5,6,4806,2745.0,66.0,954.0,126.0,4.0,81.0,150.0,31.0,45.0,24.0,474.0,106.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
286,2019,3,F,5,7,15376,8581.0,169.0,3176.0,303.0,56.0,219.0,809.0,146.0,108.0,85.0,1420.0,304.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
287,2019,3,F,5,8,27619,15262.0,282.0,5055.0,488.0,314.0,356.0,1677.0,298.0,280.0,108.0,2785.0,714.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
288,2019,3,F,5,9,40984,23079.0,344.0,5051.0,587.0,1446.0,609.0,2267.0,458.0,446.0,192.0,5055.0,1450.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
289,2019,3,F,5,10,68624,39575.0,448.0,3802.0,589.0,4257.0,1216.0,2180.0,588.0,601.0,648.0,11449.0,3271.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
290,2019,3,F,6,1,61,45.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
291,2019,3,F,6,2,16,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
292,2019,3,F,6,3,20,4.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,02/23/2021,03/01/2019,03/31/2019
